id;id_ra;cod_natureza;mes;ano;quantidade
5095;5;32;7;2024;23
5096;5;32;8;2024;16
5097;5;32;9;2024;16
5098;5;32;10;2024;19
5099;5;32;11;2024;18
5100;5;32;12;2024;23
5101;6;1;1;2020;0
5102;6;1;2;2020;1
5103;6;1;3;2020;0
5104;6;1;4;2020;0
5105;6;1;5;2020;1
5106;6;1;6;2020;0
5107;6;1;7;2020;0
5108;6;1;8;2020;0
5109;6;1;9;2020;0
5110;6;1;10;2020;0
5111;6;1;11;2020;1
5112;6;1;12;2020;0
5113;6;2;1;2020;2
5114;6;2;2;2020;2
5115;6;2;3;2020;1
5116;6;2;4;2020;0
5117;6;2;5;2020;0
5118;6;2;6;2020;1
5119;6;2;7;2020;0
5120;6;2;8;2020;0
5121;6;2;9;2020;1
5122;6;2;10;2020;1
5123;6;2;11;2020;1
5124;6;2;12;2020;1
5125;6;23;1;2020;3
5126;6;23;2;2020;6
5127;6;23;3;2020;9
5128;6;23;4;2020;7
5129;6;23;5;2020;3
5130;6;23;6;2020;3
5131;6;23;7;2020;1
5132;6;23;8;2020;1
5133;6;23;9;2020;0
5134;6;23;10;2020;2
5135;6;23;11;2020;1
5136;6;23;12;2020;0
5137;6;7;1;2020;0
5138;6;7;2;2020;0
5139;6;7;3;2020;0
5140;6;7;4;2020;0
5141;6;7;5;2020;0
5142;6;7;6;2020;0
5143;6;7;7;2020;0
5144;6;7;8;2020;0
5145;6;7;9;2020;0
5146;6;7;10;2020;0
5147;6;7;11;2020;0
5148;6;7;12;2020;0
5149;6;27;1;2020;0
5150;6;27;2;2020;0
5151;6;27;3;2020;0
5152;6;27;4;2020;0
5153;6;27;5;2020;0
5154;6;27;6;2020;0
5155;6;27;7;2020;0
5156;6;27;8;2020;0
5157;6;27;9;2020;0
5158;6;27;10;2020;0
5159;6;27;11;2020;0
5160;6;27;12;2020;0
5161;6;28;1;2020;0
5162;6;28;2;2020;0
5163;6;28;3;2020;0
5164;6;28;4;2020;0
5165;6;28;5;2020;0
5166;6;28;6;2020;0
5167;6;28;7;2020;0
5168;6;28;8;2020;0
5169;6;28;9;2020;0
5170;6;28;10;2020;0
5171;6;28;11;2020;0
5172;6;28;12;2020;0
5173;6;29;1;2020;0
5174;6;29;2;2020;1
5175;6;29;3;2020;0
5176;6;29;4;2020;1
5177;6;29;5;2020;0
5178;6;29;6;2020;2
5179;6;29;7;2020;0
5180;6;29;8;2020;0
5181;6;29;9;2020;1
5182;6;29;10;2020;1
5183;6;29;11;2020;2
5184;6;29;12;2020;1
5185;6;30;1;2020;0
5186;6;30;2;2020;0
5187;6;30;3;2020;1
5188;6;30;4;2020;0
5189;6;30;5;2020;0
5190;6;30;6;2020;0
5191;6;30;7;2020;1
5192;6;30;8;2020;0
5193;6;30;9;2020;0
5194;6;30;10;2020;0
5195;6;30;11;2020;2
5196;6;30;12;2020;0
5197;6;3;1;2020;6
5198;6;3;2;2020;5
5199;6;3;3;2020;4
5200;6;3;4;2020;5
5201;6;3;5;2020;4
5202;6;3;6;2020;3
5203;6;3;7;2020;7
5204;6;3;8;2020;2
5205;6;3;9;2020;0
5206;6;3;10;2020;4
5207;6;3;11;2020;7
5208;6;3;12;2020;5
5209;6;8;1;2020;0
5210;6;8;2;2020;0
5211;6;8;3;2020;1
5212;6;8;4;2020;0
5213;6;8;5;2020;0
5214;6;8;6;2020;1
5215;6;8;7;2020;0
5216;6;8;8;2020;0
5217;6;8;9;2020;0
5218;6;8;10;2020;0
5219;6;8;11;2020;0
5220;6;8;12;2020;1
5221;6;4;1;2020;0
5222;6;4;2;2020;1
5223;6;4;3;2020;0
5224;6;4;4;2020;0
5225;6;4;5;2020;0
5226;6;4;6;2020;0
5227;6;4;7;2020;0
5228;6;4;8;2020;0
5229;6;4;9;2020;0
5230;6;4;10;2020;0
5231;6;4;11;2020;0
5232;6;4;12;2020;0
5233;6;31;1;2020;0
5234;6;31;2;2020;1
5235;6;31;3;2020;0
5236;6;31;4;2020;0
5237;6;31;5;2020;0
5238;6;31;6;2020;0
5239;6;31;7;2020;0
5240;6;31;8;2020;0
5241;6;31;9;2020;0
5242;6;31;10;2020;1
5243;6;31;11;2020;0
5244;6;31;12;2020;1
5245;6;6;1;2020;0
5246;6;6;2;2020;0
5247;6;6;3;2020;0
5248;6;6;4;2020;0
5249;6;6;5;2020;0
5250;6;6;6;2020;0
5251;6;6;7;2020;0
5252;6;6;8;2020;0
5253;6;6;9;2020;0
5254;6;6;10;2020;0
5255;6;6;11;2020;0
5256;6;6;12;2020;1
5257;6;13;1;2020;0
5258;6;13;2;2020;0
5259;6;13;3;2020;0
5260;6;13;4;2020;0
5261;6;13;5;2020;0
5262;6;13;6;2020;0
5263;6;13;7;2020;0
5264;6;13;8;2020;0
5265;6;13;9;2020;0
5266;6;13;10;2020;0
5267;6;13;11;2020;0
5268;6;13;12;2020;0
5269;6;19;1;2020;0
5270;6;19;2;2020;0
5271;6;19;3;2020;0
5272;6;19;4;2020;0
5273;6;19;5;2020;0
5274;6;19;6;2020;0
5275;6;19;7;2020;0
5276;6;19;8;2020;0
5277;6;19;9;2020;0
5278;6;19;10;2020;0
5279;6;19;11;2020;0
5280;6;19;12;2020;0
5281;6;11;1;2020;0
5282;6;11;2;2020;1
5283;6;11;3;2020;1
5284;6;11;4;2020;3
5285;6;11;5;2020;0
5286;6;11;6;2020;2
5287;6;11;7;2020;1
5288;6;11;8;2020;0
5289;6;11;9;2020;1
5290;6;11;10;2020;0
5291;6;11;11;2020;1
5292;6;11;12;2020;0
5293;6;32;1;2020;3
5294;6;32;2;2020;3
5295;6;32;3;2020;2
5296;6;32;4;2020;4
5297;6;32;5;2020;3
5298;6;32;6;2020;3
5299;6;32;7;2020;4
5300;6;32;8;2020;0
5301;6;32;9;2020;4
5302;6;32;10;2020;5
5303;6;32;11;2020;1
5304;6;32;12;2020;6
5305;6;1;1;2021;0
5306;6;1;2;2021;0
5307;6;1;3;2021;1
5308;6;1;4;2021;0
5309;6;1;5;2021;0
5310;6;1;6;2021;1
5311;6;1;7;2021;0
5312;6;1;8;2021;0
5313;6;1;9;2021;0
5314;6;1;10;2021;1
5315;6;1;11;2021;0
5316;6;1;12;2021;0
5317;6;2;1;2021;1
5318;6;2;2;2021;1
5319;6;2;3;2021;0
5320;6;2;4;2021;0
5321;6;2;5;2021;2
5322;6;2;6;2021;0
5323;6;2;7;2021;1
5324;6;2;8;2021;0
5325;6;2;9;2021;0
5326;6;2;10;2021;1
5327;6;2;11;2021;2
5328;6;2;12;2021;0
5329;6;23;1;2021;1
5330;6;23;2;2021;3
5331;6;23;3;2021;2
5332;6;23;4;2021;2
5333;6;23;5;2021;3
5334;6;23;6;2021;1
5335;6;23;7;2021;1
5336;6;23;8;2021;2
5337;6;23;9;2021;5
5338;6;23;10;2021;4
5339;6;23;11;2021;3
5340;6;23;12;2021;3
5341;6;7;1;2021;0
5342;6;7;2;2021;0
5343;6;7;3;2021;0
5344;6;7;4;2021;0
5345;6;7;5;2021;0
5346;6;7;6;2021;0
5347;6;7;7;2021;0
5348;6;7;8;2021;0
5349;6;7;9;2021;1
5350;6;7;10;2021;0
5351;6;7;11;2021;0
5352;6;7;12;2021;0
5353;6;27;1;2021;0
5354;6;27;2;2021;0
5355;6;27;3;2021;0
5356;6;27;4;2021;0
5357;6;27;5;2021;0
5358;6;27;6;2021;0
5359;6;27;7;2021;0
5360;6;27;8;2021;0
5361;6;27;9;2021;0
5362;6;27;10;2021;0
5363;6;27;11;2021;0
5364;6;27;12;2021;0
5365;6;28;1;2021;0
5366;6;28;2;2021;0
5367;6;28;3;2021;0
5368;6;28;4;2021;0
5369;6;28;5;2021;0
5370;6;28;6;2021;0
5371;6;28;7;2021;0
5372;6;28;8;2021;0
5373;6;28;9;2021;0
5374;6;28;10;2021;0
5375;6;28;11;2021;0
5376;6;28;12;2021;0
5377;6;29;1;2021;2
5378;6;29;2;2021;0
5379;6;29;3;2021;0
5380;6;29;4;2021;0
5381;6;29;5;2021;0
5382;6;29;6;2021;1
5383;6;29;7;2021;3
5384;6;29;8;2021;0
5385;6;29;9;2021;2
5386;6;29;10;2021;0
5387;6;29;11;2021;3
5388;6;29;12;2021;0
5389;6;30;1;2021;0
5390;6;30;2;2021;0
5391;6;30;3;2021;0
5392;6;30;4;2021;0
5393;6;30;5;2021;0
5394;6;30;6;2021;0
5395;6;30;7;2021;1
5396;6;30;8;2021;0
5397;6;30;9;2021;0
5398;6;30;10;2021;0
5399;6;30;11;2021;0
5400;6;30;12;2021;0
5401;6;3;1;2021;7
5402;6;3;2;2021;1
5403;6;3;3;2021;0
5404;6;3;4;2021;5
5405;6;3;5;2021;2
5406;6;3;6;2021;8
5407;6;3;7;2021;2
5408;6;3;8;2021;6
5409;6;3;9;2021;8
5410;6;3;10;2021;2
5411;6;3;11;2021;9
5412;6;3;12;2021;8
5413;6;8;1;2021;1
5414;6;8;2;2021;0
5415;6;8;3;2021;0
5416;6;8;4;2021;0
5417;6;8;5;2021;2
5418;6;8;6;2021;0
5419;6;8;7;2021;0
5420;6;8;8;2021;0
5421;6;8;9;2021;1
5422;6;8;10;2021;0
5423;6;8;11;2021;1
5424;6;8;12;2021;0
5425;6;4;1;2021;0
5426;6;4;2;2021;0
5427;6;4;3;2021;0
5428;6;4;4;2021;0
5429;6;4;5;2021;0
5430;6;4;6;2021;0
5431;6;4;7;2021;0
5432;6;4;8;2021;0
5433;6;4;9;2021;1
5434;6;4;10;2021;0
5435;6;4;11;2021;0
5436;6;4;12;2021;0
5437;6;31;1;2021;0
5438;6;31;2;2021;0
5439;6;31;3;2021;0
5440;6;31;4;2021;0
5441;6;31;5;2021;0
5442;6;31;6;2021;0
5443;6;31;7;2021;1
5444;6;31;8;2021;1
5445;6;31;9;2021;0
5446;6;31;10;2021;1
5447;6;31;11;2021;0
5448;6;31;12;2021;0
5449;6;6;1;2021;0
5450;6;6;2;2021;1
5451;6;6;3;2021;0
5452;6;6;4;2021;0
5453;6;6;5;2021;0
5454;6;6;6;2021;0
5455;6;6;7;2021;0
5456;6;6;8;2021;0
5457;6;6;9;2021;0
5458;6;6;10;2021;0
5459;6;6;11;2021;0
5460;6;6;12;2021;0
5461;6;13;1;2021;2
5462;6;13;2;2021;0
5463;6;13;3;2021;0
5464;6;13;4;2021;0
5465;6;13;5;2021;0
5466;6;13;6;2021;0
5467;6;13;7;2021;0
5468;6;13;8;2021;0
5469;6;13;9;2021;0
5470;6;13;10;2021;1
5471;6;13;11;2021;0
5472;6;13;12;2021;0
5473;6;19;1;2021;0
5474;6;19;2;2021;0
5475;6;19;3;2021;0
5476;6;19;4;2021;0
5477;6;19;5;2021;0
5478;6;19;6;2021;0
5479;6;19;7;2021;0
5480;6;19;8;2021;0
5481;6;19;9;2021;0
5482;6;19;10;2021;0
5483;6;19;11;2021;0
5484;6;19;12;2021;0
5485;6;11;1;2021;0
5486;6;11;2;2021;0
5487;6;11;3;2021;1
5488;6;11;4;2021;0
5489;6;11;5;2021;1
5490;6;11;6;2021;2
5491;6;11;7;2021;0
5492;6;11;8;2021;0
5493;6;11;9;2021;1
5494;6;11;10;2021;0
5495;6;11;11;2021;1
5496;6;11;12;2021;1
5497;6;32;1;2021;6
5498;6;32;2;2021;3
5499;6;32;3;2021;4
5500;6;32;4;2021;2
5501;6;32;5;2021;4
5502;6;32;6;2021;5
5503;6;32;7;2021;3
5504;6;32;8;2021;0
5505;6;32;9;2021;2
5506;6;32;10;2021;1
5507;6;32;11;2021;3
5508;6;32;12;2021;2
5509;6;1;1;2022;1
5510;6;1;2;2022;0
5511;6;1;3;2022;0
5512;6;1;4;2022;0
5513;6;1;5;2022;0
5514;6;1;6;2022;0
5515;6;1;7;2022;2
5516;6;1;8;2022;0
5517;6;1;9;2022;2
5518;6;1;10;2022;0
5519;6;1;11;2022;2
5520;6;1;12;2022;0
5521;6;2;1;2022;1
5522;6;2;2;2022;0
5523;6;2;3;2022;1
5524;6;2;4;2022;1
5525;6;2;5;2022;1
5526;6;2;6;2022;2
5527;6;2;7;2022;1
5528;6;2;8;2022;1
5529;6;2;9;2022;0
5530;6;2;10;2022;0
5531;6;2;11;2022;0
5532;6;2;12;2022;0
5533;6;23;1;2022;3
5534;6;23;2;2022;2
5535;6;23;3;2022;6
5536;6;23;4;2022;2
5537;6;23;5;2022;1
5538;6;23;6;2022;4
5539;6;23;7;2022;1
5540;6;23;8;2022;6
5541;6;23;9;2022;3
5542;6;23;10;2022;3
5543;6;23;11;2022;3
5544;6;23;12;2022;0
5545;6;7;1;2022;0
5546;6;7;2;2022;0
5547;6;7;3;2022;0
5548;6;7;4;2022;0
5549;6;7;5;2022;0
5550;6;7;6;2022;0
5551;6;7;7;2022;0
5552;6;7;8;2022;1
5553;6;7;9;2022;0
5554;6;7;10;2022;0
5555;6;7;11;2022;0
5556;6;7;12;2022;0
5557;6;27;1;2022;0
5558;6;27;2;2022;0
5559;6;27;3;2022;0
5560;6;27;4;2022;0
5561;6;27;5;2022;0
5562;6;27;6;2022;0
5563;6;27;7;2022;0
5564;6;27;8;2022;0
5565;6;27;9;2022;0
5566;6;27;10;2022;0
5567;6;27;11;2022;0
5568;6;27;12;2022;0
5569;6;28;1;2022;0
5570;6;28;2;2022;0
5571;6;28;3;2022;0
5572;6;28;4;2022;0
5573;6;28;5;2022;0
5574;6;28;6;2022;0
5575;6;28;7;2022;0
5576;6;28;8;2022;0
5577;6;28;9;2022;0
5578;6;28;10;2022;0
5579;6;28;11;2022;0
5580;6;28;12;2022;0
5581;6;29;1;2022;0
5582;6;29;2;2022;1
5583;6;29;3;2022;1
5584;6;29;4;2022;1
5585;6;29;5;2022;2
5586;6;29;6;2022;1
5587;6;29;7;2022;0
5588;6;29;8;2022;3
5589;6;29;9;2022;1
5590;6;29;10;2022;0
5591;6;29;11;2022;1
5592;6;29;12;2022;2
5593;6;30;1;2022;0
5594;6;30;2;2022;0
5595;6;30;3;2022;1
5596;6;30;4;2022;0
5597;6;30;5;2022;0
5598;6;30;6;2022;0
5599;6;30;7;2022;1
5600;6;30;8;2022;0
5601;6;30;9;2022;0
5602;6;30;10;2022;0
5603;6;30;11;2022;0
5604;6;30;12;2022;0
5605;6;3;1;2022;2
5606;6;3;2;2022;4
5607;6;3;3;2022;2
5608;6;3;4;2022;1
5609;6;3;5;2022;4
5610;6;3;6;2022;4
5611;6;3;7;2022;5
5612;6;3;8;2022;3
5613;6;3;9;2022;16
5614;6;3;10;2022;7
5615;6;3;11;2022;3
5616;6;3;12;2022;1
5617;6;8;1;2022;0
5618;6;8;2;2022;1
5619;6;8;3;2022;0
5620;6;8;4;2022;0
5621;6;8;5;2022;0
5622;6;8;6;2022;2
5623;6;8;7;2022;1
5624;6;8;8;2022;0
5625;6;8;9;2022;0
5626;6;8;10;2022;0
5627;6;8;11;2022;0
5628;6;8;12;2022;0
5629;6;4;1;2022;0
5630;6;4;2;2022;0
5631;6;4;3;2022;1
5632;6;4;4;2022;1
5633;6;4;5;2022;0
5634;6;4;6;2022;0
5635;6;4;7;2022;0
5636;6;4;8;2022;0
5637;6;4;9;2022;0
5638;6;4;10;2022;0
5639;6;4;11;2022;0
5640;6;4;12;2022;0
5641;6;31;1;2022;0
5642;6;31;2;2022;0
5643;6;31;3;2022;0
5644;6;31;4;2022;0
5645;6;31;5;2022;0
5646;6;31;6;2022;0
5647;6;31;7;2022;0
5648;6;31;8;2022;0
5649;6;31;9;2022;1
5650;6;31;10;2022;0
5651;6;31;11;2022;1
5652;6;31;12;2022;0
5653;6;6;1;2022;0
5654;6;6;2;2022;0
5655;6;6;3;2022;0
5656;6;6;4;2022;0
5657;6;6;5;2022;0
5658;6;6;6;2022;0
5659;6;6;7;2022;0
5660;6;6;8;2022;0
5661;6;6;9;2022;0
5662;6;6;10;2022;0
5663;6;6;11;2022;0
5664;6;6;12;2022;0
5665;6;13;1;2022;0
5666;6;13;2;2022;0
5667;6;13;3;2022;0
5668;6;13;4;2022;0
5669;6;13;5;2022;1
5670;6;13;6;2022;0
5671;6;13;7;2022;0
5672;6;13;8;2022;0
5673;6;13;9;2022;0
5674;6;13;10;2022;0
5675;6;13;11;2022;0
5676;6;13;12;2022;0
5677;6;19;1;2022;0
5678;6;19;2;2022;0
5679;6;19;3;2022;0
5680;6;19;4;2022;0
5681;6;19;5;2022;0
5682;6;19;6;2022;0
5683;6;19;7;2022;0
5684;6;19;8;2022;0
5685;6;19;9;2022;0
5686;6;19;10;2022;0
5687;6;19;11;2022;0
5688;6;19;12;2022;0
5689;6;11;1;2022;0
5690;6;11;2;2022;2
5691;6;11;3;2022;0
5692;6;11;4;2022;0
5693;6;11;5;2022;0
5694;6;11;6;2022;0
5695;6;11;7;2022;1
5696;6;11;8;2022;2
5697;6;11;9;2022;0
5698;6;11;10;2022;1
5699;6;11;11;2022;1
5700;6;11;12;2022;0
5701;6;32;1;2022;0
5702;6;32;2;2022;1
5703;6;32;3;2022;3
5704;6;32;4;2022;3
5705;6;32;5;2022;6
5706;6;32;6;2022;1
5707;6;32;7;2022;3
5708;6;32;8;2022;2
5709;6;32;9;2022;1
5710;6;32;10;2022;4
5711;6;32;11;2022;2
5712;6;32;12;2022;3
5713;6;1;1;2023;1
5714;6;1;2;2023;0
5715;6;1;3;2023;1
5716;6;1;4;2023;0
5717;6;1;5;2023;0
5718;6;1;6;2023;0
5719;6;1;7;2023;0
5720;6;1;8;2023;1
5721;6;1;9;2023;0
5722;6;1;10;2023;0
5723;6;1;11;2023;0
5724;6;1;12;2023;0
5725;6;2;1;2023;0
5726;6;2;2;2023;1
5727;6;2;3;2023;1
5728;6;2;4;2023;0
5729;6;2;5;2023;0
5730;6;2;6;2023;0
5731;6;2;7;2023;2
5732;6;2;8;2023;0
5733;6;2;9;2023;0
5734;6;2;10;2023;1
5735;6;2;11;2023;3
5736;6;2;12;2023;3
5737;6;23;1;2023;5
5738;6;23;2;2023;6
5739;6;23;3;2023;2
5740;6;23;4;2023;2
5741;6;23;5;2023;4
5742;6;23;6;2023;5
5743;6;23;7;2023;3
5744;6;23;8;2023;5
5745;6;23;9;2023;4
5746;6;23;10;2023;3
5747;6;23;11;2023;3
5748;6;23;12;2023;8
5749;6;7;1;2023;0
5750;6;7;2;2023;0
5751;6;7;3;2023;0
5752;6;7;4;2023;0
5753;6;7;5;2023;0
5754;6;7;6;2023;0
5755;6;7;7;2023;0
5756;6;7;8;2023;0
5757;6;7;9;2023;0
5758;6;7;10;2023;0
5759;6;7;11;2023;0
5760;6;7;12;2023;0
5761;6;27;1;2023;0
5762;6;27;2;2023;0
5763;6;27;3;2023;0
5764;6;27;4;2023;0
5765;6;27;5;2023;0
5766;6;27;6;2023;0
5767;6;27;7;2023;0
5768;6;27;8;2023;0
5769;6;27;9;2023;0
5770;6;27;10;2023;0
5771;6;27;11;2023;0
5772;6;27;12;2023;0
5773;6;28;1;2023;0
5774;6;28;2;2023;0
5775;6;28;3;2023;0
5776;6;28;4;2023;0
5777;6;28;5;2023;0
5778;6;28;6;2023;0
5779;6;28;7;2023;0
5780;6;28;8;2023;0
5781;6;28;9;2023;0
5782;6;28;10;2023;0
5783;6;28;11;2023;0
5784;6;28;12;2023;0
5785;6;29;1;2023;0
5786;6;29;2;2023;0
5787;6;29;3;2023;1
5788;6;29;4;2023;1
5789;6;29;5;2023;0
5790;6;29;6;2023;0
5791;6;29;7;2023;0
5792;6;29;8;2023;0
5793;6;29;9;2023;2
5794;6;29;10;2023;0
5795;6;29;11;2023;1
5796;6;29;12;2023;1
5797;6;30;1;2023;0
5798;6;30;2;2023;2
5799;6;30;3;2023;0
5800;6;30;4;2023;0
5801;6;30;5;2023;0
5802;6;30;6;2023;0
5803;6;30;7;2023;0
5804;6;30;8;2023;0
5805;6;30;9;2023;0
5806;6;30;10;2023;0
5807;6;30;11;2023;0
5808;6;30;12;2023;0
5809;6;3;1;2023;3
5810;6;3;2;2023;3
5811;6;3;3;2023;2
5812;6;3;4;2023;2
5813;6;3;5;2023;0
5814;6;3;6;2023;2
5815;6;3;7;2023;5
5816;6;3;8;2023;1
5817;6;3;9;2023;3
5818;6;3;10;2023;1
5819;6;3;11;2023;3
5820;6;3;12;2023;2
5821;6;8;1;2023;0
5822;6;8;2;2023;0
5823;6;8;3;2023;0
5824;6;8;4;2023;0
5825;6;8;5;2023;0
5826;6;8;6;2023;0
5827;6;8;7;2023;0
5828;6;8;8;2023;0
5829;6;8;9;2023;0
5830;6;8;10;2023;0
5831;6;8;11;2023;0
5832;6;8;12;2023;0
5833;6;4;1;2023;0
5834;6;4;2;2023;0
5835;6;4;3;2023;0
5836;6;4;4;2023;0
5837;6;4;5;2023;0
5838;6;4;6;2023;0
5839;6;4;7;2023;0
5840;6;4;8;2023;0
5841;6;4;9;2023;0
5842;6;4;10;2023;0
5843;6;4;11;2023;0
5844;6;4;12;2023;0
5845;6;31;1;2023;0
5846;6;31;2;2023;0
5847;6;31;3;2023;0
5848;6;31;4;2023;0
5849;6;31;5;2023;0
5850;6;31;6;2023;0
5851;6;31;7;2023;0
5852;6;31;8;2023;0
5853;6;31;9;2023;0
5854;6;31;10;2023;0
5855;6;31;11;2023;0
5856;6;31;12;2023;0
5857;6;6;1;2023;0
5858;6;6;2;2023;0
5859;6;6;3;2023;0
5860;6;6;4;2023;0
5861;6;6;5;2023;0
5862;6;6;6;2023;0
5863;6;6;7;2023;0
5864;6;6;8;2023;0
5865;6;6;9;2023;0
5866;6;6;10;2023;0
5867;6;6;11;2023;0
5868;6;6;12;2023;0
5869;6;13;1;2023;0
5870;6;13;2;2023;0
5871;6;13;3;2023;0
5872;6;13;4;2023;1
5873;6;13;5;2023;0
5874;6;13;6;2023;0
5875;6;13;7;2023;1
5876;6;13;8;2023;0
5877;6;13;9;2023;0
5878;6;13;10;2023;0
5879;6;13;11;2023;1
5880;6;13;12;2023;0
5881;6;19;1;2023;0
5882;6;19;2;2023;0
5883;6;19;3;2023;0
5884;6;19;4;2023;0
5885;6;19;5;2023;0
5886;6;19;6;2023;0
5887;6;19;7;2023;0
5888;6;19;8;2023;0
5889;6;19;9;2023;0
5890;6;19;10;2023;0
5891;6;19;11;2023;0
5892;6;19;12;2023;0
5893;6;11;1;2023;0
5894;6;11;2;2023;0
5895;6;11;3;2023;0
5896;6;11;4;2023;1
5897;6;11;5;2023;0
5898;6;11;6;2023;1
5899;6;11;7;2023;1
5900;6;11;8;2023;3
5901;6;11;9;2023;0
5902;6;11;10;2023;0
5903;6;11;11;2023;0
5904;6;11;12;2023;0
5905;6;32;1;2023;4
5906;6;32;2;2023;3
5907;6;32;3;2023;4
5908;6;32;4;2023;3
5909;6;32;5;2023;3
5910;6;32;6;2023;6
5911;6;32;7;2023;6
5912;6;32;8;2023;4
5913;6;32;9;2023;2
5914;6;32;10;2023;5
5915;6;32;11;2023;2
5916;6;32;12;2023;6
5917;6;1;1;2024;0
5918;6;1;2;2024;0
5919;6;1;3;2024;0
5920;6;1;4;2024;1
5921;6;1;5;2024;0
5922;6;1;6;2024;0
5923;6;1;7;2024;0
5924;6;1;8;2024;0
5925;6;1;9;2024;0
5926;6;1;10;2024;0
5927;6;1;11;2024;1
5928;6;1;12;2024;1
5929;6;2;1;2024;0
5930;6;2;2;2024;1
5931;6;2;3;2024;1
5932;6;2;4;2024;2
5933;6;2;5;2024;0
5934;6;2;6;2024;3
5935;6;2;7;2024;0
5936;6;2;8;2024;0
5937;6;2;9;2024;1
5938;6;2;10;2024;1
5939;6;2;11;2024;1
5940;6;2;12;2024;2
5941;6;23;1;2024;6
5942;6;23;2;2024;3
5943;6;23;3;2024;6
5944;6;23;4;2024;5
5945;6;23;5;2024;2
5946;6;23;6;2024;2
5947;6;23;7;2024;3
5948;6;23;8;2024;5
5949;6;23;9;2024;3
5950;6;23;10;2024;9
5951;6;23;11;2024;4
5952;6;23;12;2024;6
5953;6;7;1;2024;0
5954;6;7;2;2024;0
5955;6;7;3;2024;0
5956;6;7;4;2024;0
5957;6;7;5;2024;0
5958;6;7;6;2024;0
5959;6;7;7;2024;0
5960;6;7;8;2024;0
5961;6;7;9;2024;0
5962;6;7;10;2024;0
5963;6;7;11;2024;0
5964;6;7;12;2024;0
5965;6;27;1;2024;0
5966;6;27;2;2024;0
5967;6;27;3;2024;0
5968;6;27;4;2024;0
5969;6;27;5;2024;0
5970;6;27;6;2024;0
5971;6;27;7;2024;0
5972;6;27;8;2024;0
5973;6;27;9;2024;0
5974;6;27;10;2024;0
5975;6;27;11;2024;0
5976;6;27;12;2024;0
5977;6;28;1;2024;0
5978;6;28;2;2024;0
5979;6;28;3;2024;0
5980;6;28;4;2024;0
5981;6;28;5;2024;0
5982;6;28;6;2024;0
5983;6;28;7;2024;0
5984;6;28;8;2024;0
5985;6;28;9;2024;0
5986;6;28;10;2024;0
5987;6;28;11;2024;0
5988;6;28;12;2024;0
5989;6;29;1;2024;2
5990;6;29;2;2024;2
5991;6;29;3;2024;0
5992;6;29;4;2024;0
5993;6;29;5;2024;4
5994;6;29;6;2024;1
5995;6;29;7;2024;0
5996;6;29;8;2024;4
5997;6;29;9;2024;1
5998;6;29;10;2024;0
5999;6;29;11;2024;0
6000;6;29;12;2024;2
6001;6;30;1;2024;0
6002;6;30;2;2024;0
6003;6;30;3;2024;0
6004;6;30;4;2024;0
6005;6;30;5;2024;0
6006;6;30;6;2024;0
6007;6;30;7;2024;0
6008;6;30;8;2024;0
6009;6;30;9;2024;0
6010;6;30;10;2024;1
6011;6;30;11;2024;0
6012;6;30;12;2024;0
6013;6;3;1;2024;4
6014;6;3;2;2024;4
6015;6;3;3;2024;2
6016;6;3;4;2024;1
6017;6;3;5;2024;2
6018;6;3;6;2024;2
6019;6;3;7;2024;0
6020;6;3;8;2024;2
6021;6;3;9;2024;3
6022;6;3;10;2024;0
6023;6;3;11;2024;2
6024;6;3;12;2024;1
6025;6;8;1;2024;0
6026;6;8;2;2024;0
6027;6;8;3;2024;0
6028;6;8;4;2024;1
6029;6;8;5;2024;0
6030;6;8;6;2024;0
6031;6;8;7;2024;0
6032;6;8;8;2024;0
6033;6;8;9;2024;0
6034;6;8;10;2024;0
6035;6;8;11;2024;0
6036;6;8;12;2024;0
6037;6;4;1;2024;0
6038;6;4;2;2024;0
6039;6;4;3;2024;0
6040;6;4;4;2024;0
6041;6;4;5;2024;0
6042;6;4;6;2024;0
6043;6;4;7;2024;0
6044;6;4;8;2024;0
6045;6;4;9;2024;0
6046;6;4;10;2024;0
6047;6;4;11;2024;0
6048;6;4;12;2024;0
6049;6;31;1;2024;1
6050;6;31;2;2024;0
6051;6;31;3;2024;0
6052;6;31;4;2024;0
6053;6;31;5;2024;0
6054;6;31;6;2024;0
6055;6;31;7;2024;0
6056;6;31;8;2024;0
6057;6;31;9;2024;0
6058;6;31;10;2024;0
6059;6;31;11;2024;0
6060;6;31;12;2024;0
6061;6;6;1;2024;0
6062;6;6;2;2024;0
6063;6;6;3;2024;0
6064;6;6;4;2024;0
6065;6;6;5;2024;0
6066;6;6;6;2024;0
6067;6;6;7;2024;0
6068;6;6;8;2024;0
6069;6;6;9;2024;0
6070;6;6;10;2024;0
6071;6;6;11;2024;0
6072;6;6;12;2024;0
6073;6;13;1;2024;0
6074;6;13;2;2024;0
6075;6;13;3;2024;0
6076;6;13;4;2024;0
6077;6;13;5;2024;0
6078;6;13;6;2024;0
6079;6;13;7;2024;0
6080;6;13;8;2024;1
6081;6;13;9;2024;0
6082;6;13;10;2024;0
6083;6;13;11;2024;0
6084;6;13;12;2024;1
6085;6;19;1;2024;0
6086;6;19;2;2024;0
6087;6;19;3;2024;0
6088;6;19;4;2024;0
6089;6;19;5;2024;0
6090;6;19;6;2024;0
6091;6;19;7;2024;0
6092;6;19;8;2024;0
